,caudalmiddlefrontal-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.1256544502617801,0.1256544502617801,0.13089005235602094,0.12041884816753927,0.12041884816753927,0.11518324607329843,0.13089005235602094,0.13089005235602094
precentral-rh,0.1256544502617801,0.1256544502617801,0.13089005235602094,0.12041884816753927,0.12041884816753927,0.11518324607329843,0.13089005235602094,0.13089005235602094
rostralmiddlefrontal-lh,0.12371134020618557,0.12371134020618557,0.13402061855670103,0.11855670103092783,0.11855670103092783,0.1134020618556701,0.13402061855670103,0.13402061855670103
rostralmiddlefrontal-rh,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.12234042553191489,0.12234042553191489,0.11702127659574468,0.1276595744680851,0.1276595744680851
superiorfrontal-lh,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.12234042553191489,0.12234042553191489,0.11702127659574468,0.1276595744680851,0.1276595744680851
superiortemporal-lh,0.12568306010928962,0.12568306010928962,0.12568306010928962,0.12568306010928962,0.12568306010928962,0.12021857923497267,0.12568306010928962,0.12568306010928962
superiortemporal-rh,0.12365591397849462,0.12365591397849462,0.13440860215053763,0.11827956989247312,0.11827956989247312,0.11290322580645161,0.13440860215053763,0.13440860215053763
supramarginal-lh,0.12371134020618557,0.12371134020618557,0.13402061855670103,0.11855670103092783,0.11855670103092783,0.1134020618556701,0.13402061855670103,0.13402061855670103
