,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caudalmiddlefrontal-rh,0.0,0.140625,0.125,0.15625,0.109375,0.15625,0.15625,0.15625
precentral-rh,0.0,0.13725490196078433,0.13725490196078433,0.1568627450980392,0.09803921568627451,0.1568627450980392,0.1568627450980392,0.1568627450980392
rostralmiddlefrontal-lh,0.0,0.125,0.1111111111111111,0.16666666666666666,0.09722222222222222,0.18055555555555555,0.16666666666666666,0.1527777777777778
rostralmiddlefrontal-rh,0.0,0.14814814814814814,0.12962962962962962,0.14814814814814814,0.12962962962962962,0.14814814814814814,0.14814814814814814,0.14814814814814814
superiortemporal-lh,0.0,0.125,0.1111111111111111,0.16666666666666666,0.09722222222222222,0.18055555555555555,0.16666666666666666,0.1527777777777778
superiortemporal-rh,0.0,0.125,0.1111111111111111,0.16666666666666666,0.09722222222222222,0.18055555555555555,0.16666666666666666,0.1527777777777778
supramarginal-rh,0.0,0.1267605633802817,0.11267605633802817,0.16901408450704225,0.09859154929577464,0.16901408450704225,0.16901408450704225,0.15492957746478872
