,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.21551724137931033,0.11206896551724138,0.11206896551724138,0.11206896551724138,0.11206896551724138,0.11206896551724138,0.11206896551724138,0.11206896551724138
caudalmiddlefrontal-rh,0.06417112299465241,0.13368983957219252,0.11764705882352941,0.1443850267379679,0.12299465240641712,0.13903743315508021,0.13368983957219252,0.1443850267379679
precentral-rh,0.06217616580310881,0.11398963730569948,0.19689119170984457,0.11917098445595854,0.10362694300518134,0.11917098445595854,0.16580310880829016,0.11917098445595854
rostralmiddlefrontal-lh,0.061224489795918366,0.12755102040816327,0.11224489795918367,0.15306122448979592,0.11734693877551021,0.14795918367346939,0.1377551020408163,0.14285714285714285
rostralmiddlefrontal-rh,0.06779661016949153,0.13559322033898305,0.11864406779661017,0.14124293785310735,0.12994350282485875,0.13559322033898305,0.12994350282485875,0.14124293785310735
superiortemporal-lh,0.06153846153846154,0.1282051282051282,0.11282051282051282,0.14871794871794872,0.11794871794871795,0.14871794871794872,0.13846153846153847,0.14358974358974358
superiortemporal-rh,0.05172413793103448,0.10775862068965517,0.1336206896551724,0.1206896551724138,0.09913793103448276,0.125,0.21551724137931033,0.14655172413793102
supramarginal-rh,0.057692307692307696,0.1201923076923077,0.10576923076923077,0.14423076923076922,0.11057692307692307,0.1346153846153846,0.16346153846153846,0.16346153846153846
