,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,postcentral-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.22388059701492538,0.11940298507462686,0.014925373134328358,0.13432835820895522,0.08955223880597014,0.13432835820895522,0.13432835820895522,0.14925373134328357
inferiorparietal-rh,0.12121212121212122,0.15151515151515152,0.0,0.16666666666666666,0.09090909090909091,0.16666666666666666,0.16666666666666666,0.13636363636363635
parsopercularis-lh,0.02127659574468085,0.0,0.9787234042553191,0.0,0.0,0.0,0.0,0.0
postcentral-lh,0.12857142857142856,0.14285714285714285,0.0,0.17142857142857143,0.08571428571428572,0.17142857142857143,0.15714285714285714,0.14285714285714285
rostralmiddlefrontal-rh,0.13333333333333333,0.1,0.0,0.13333333333333333,0.23333333333333334,0.13333333333333333,0.11666666666666667,0.15
superiorparietal-lh,0.12857142857142856,0.14285714285714285,0.0,0.17142857142857143,0.08571428571428572,0.17142857142857143,0.15714285714285714,0.14285714285714285
superiorparietal-rh,0.1323529411764706,0.14705882352941177,0.0,0.16176470588235295,0.08823529411764706,0.16176470588235295,0.16176470588235295,0.14705882352941177
supramarginal-rh,0.13432835820895522,0.11940298507462686,0.0,0.16417910447761194,0.1044776119402985,0.16417910447761194,0.14925373134328357,0.16417910447761194
