,inferiorparietal-rh,parsopercularis-lh,postcentral-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.13178294573643412,0.06976744186046512,0.13953488372093023,0.13953488372093023,0.13953488372093023,0.10077519379844961,0.13953488372093023,0.13953488372093023
parsopercularis-lh,0.11578947368421053,0.12631578947368421,0.1368421052631579,0.12631578947368421,0.10526315789473684,0.1368421052631579,0.1368421052631579,0.11578947368421053
postcentral-lh,0.11920529801324503,0.0728476821192053,0.1456953642384106,0.152317880794702,0.13245033112582782,0.09933774834437085,0.1390728476821192,0.1390728476821192
superiorparietal-lh,0.12244897959183673,0.06802721088435375,0.14285714285714285,0.1564625850340136,0.1360544217687075,0.09523809523809523,0.1360544217687075,0.14285714285714285
superiorparietal-rh,0.12213740458015267,0.061068702290076333,0.1450381679389313,0.15267175572519084,0.1450381679389313,0.0916030534351145,0.13740458015267176,0.1450381679389313
superiortemporal-lh,0.12295081967213115,0.09836065573770492,0.13934426229508196,0.13114754098360656,0.11475409836065574,0.13114754098360656,0.13934426229508196,0.12295081967213115
superiortemporal-rh,0.11688311688311688,0.07792207792207792,0.14935064935064934,0.14285714285714285,0.12987012987012986,0.1038961038961039,0.14285714285714285,0.13636363636363635
supramarginal-rh,0.1223021582733813,0.06474820143884892,0.14388489208633093,0.1510791366906475,0.14388489208633093,0.09352517985611511,0.1366906474820144,0.14388489208633093
