,bankssts-rh,cuneus-rh,inferiorparietal-rh,inferiortemporal-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,pericalcarine-rh
bankssts-rh,0.5126582278481012,0.006329113924050633,0.03164556962025317,0.0,0.189873417721519,0.2088607594936709,0.02531645569620253,0.02531645569620253
cuneus-rh,0.017361111111111112,0.2743055555555556,0.16666666666666666,0.013888888888888888,0.125,0.11458333333333333,0.17708333333333334,0.1111111111111111
inferiorparietal-rh,0.0313588850174216,0.1602787456445993,0.2857142857142857,0.07665505226480836,0.1289198606271777,0.13937282229965156,0.17770034843205576,0.0
inferiortemporal-rh,0.0,0.047619047619047616,0.2222222222222222,0.5793650793650794,0.06349206349206349,0.0,0.0873015873015873,0.0
isthmuscingulate-rh,0.0959409594095941,0.14022140221402213,0.14391143911439114,0.02214022140221402,0.3173431734317343,0.08118081180811808,0.14391143911439114,0.055350553505535055
lateraloccipital-rh,0.18061674008810572,0.1277533039647577,0.14977973568281938,0.0,0.07929515418502203,0.32158590308370044,0.14096916299559473,0.0
lingual-rh,0.03137254901960784,0.2,0.21176470588235294,0.03529411764705882,0.15294117647058825,0.1411764705882353,0.22745098039215686,0.0
pericalcarine-rh,0.019230769230769232,0.3076923076923077,0.0,0.0,0.10576923076923077,0.0,0.0,0.5673076923076923
