,bankssts-rh,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,parahippocampal-rh,precuneus-rh
bankssts-rh,0.13043478260869565,0.11705685618729098,0.12709030100334448,0.12040133779264214,0.12374581939799331,0.12374581939799331,0.13712374581939799,0.12040133779264214
fusiform-rh,0.10877192982456141,0.14736842105263157,0.10526315789473684,0.14385964912280702,0.1368421052631579,0.1368421052631579,0.12280701754385964,0.09824561403508772
inferiorparietal-rh,0.13486842105263158,0.1118421052631579,0.13486842105263158,0.11513157894736842,0.11842105263157894,0.11842105263157894,0.13815789473684212,0.12828947368421054
isthmuscingulate-rh,0.10921501706484642,0.14675767918088736,0.10580204778156997,0.14334470989761092,0.13651877133105803,0.13651877133105803,0.12286689419795221,0.09897610921501707
lateraloccipital-rh,0.11,0.14333333333333334,0.10666666666666667,0.14333333333333334,0.13666666666666666,0.13666666666666666,0.12333333333333334,0.1
lingual-rh,0.11,0.14333333333333334,0.10666666666666667,0.14333333333333334,0.13666666666666666,0.13666666666666666,0.12333333333333334,0.1
parahippocampal-rh,0.12302839116719243,0.12302839116719243,0.11987381703470032,0.12618296529968454,0.12933753943217666,0.12933753943217666,0.13564668769716087,0.11356466876971609
precuneus-rh,0.13588850174216027,0.11149825783972125,0.13588850174216027,0.11498257839721254,0.11846689895470383,0.11846689895470383,0.13588850174216027,0.1289198606271777
