,bankssts-rh,cuneus-rh,inferiorparietal-rh,inferiortemporal-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,pericalcarine-rh
bankssts-rh,0.5,0.0,0.0,0.0,0.32142857142857145,0.10714285714285714,0.0,0.07142857142857142
cuneus-rh,0.0,0.4864864864864865,0.0,0.0,0.0,0.0,0.0,0.5135135135135135
inferiorparietal-rh,0.0,0.0,0.6363636363636364,0.36363636363636365,0.0,0.0,0.0,0.0
inferiortemporal-rh,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.3409090909090909,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.20454545454545456
lateraloccipital-rh,0.43478260869565216,0.0,0.0,0.0,0.0,0.5652173913043478,0.0,0.0
lingual-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pericalcarine-rh,0.03389830508474576,0.3220338983050847,0.0,0.0,0.11864406779661017,0.0,0.0,0.5254237288135594
