,cuneus-rh,frontalpole-lh,lateraloccipital-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,pericalcarine-rh,temporalpole-rh,transversetemporal-rh
cuneus-rh,0.3620689655172414,0.08620689655172414,0.39655172413793105,0.0,0.0,0.0,0.15517241379310345,0.0
frontalpole-lh,0.030927835051546393,0.28865979381443296,0.25773195876288657,0.041237113402061855,0.010309278350515464,0.15463917525773196,0.0,0.21649484536082475
lateraloccipital-rh,0.11979166666666667,0.140625,0.3489583333333333,0.005208333333333333,0.0,0.140625,0.07291666666666667,0.171875
medialorbitofrontal-lh,0.0,0.014925373134328358,0.0,0.373134328358209,0.373134328358209,0.11940298507462686,0.0,0.11940298507462686
medialorbitofrontal-rh,0.0,0.0,0.0,0.33098591549295775,0.4859154929577465,0.09154929577464789,0.0,0.09154929577464789
pericalcarine-rh,0.0,0.07386363636363637,0.13068181818181818,0.10227272727272728,0.08522727272727272,0.30113636363636365,0.0,0.3068181818181818
temporalpole-rh,0.2558139534883721,0.0,0.37209302325581395,0.0,0.0,0.0,0.37209302325581395,0.0
transversetemporal-rh,0.0,0.09743589743589744,0.14871794871794872,0.09230769230769231,0.07692307692307693,0.27692307692307694,0.0,0.3076923076923077
