,cuneus-rh,frontalpole-lh,lateraloccipital-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,pericalcarine-rh,temporalpole-rh,transversetemporal-rh
cuneus-rh,0.4355300859598854,0.12607449856733524,0.166189111747851,0.05730659025787966,0.011461318051575931,0.10028653295128939,0.05730659025787966,0.045845272206303724
frontalpole-lh,0.12297734627831715,0.4692556634304207,0.08090614886731391,0.03559870550161812,0.11003236245954692,0.07119741100323625,0.0,0.11003236245954692
lateraloccipital-rh,0.13953488372093023,0.06976744186046512,0.4315245478036176,0.002583979328165375,0.0,0.12661498708010335,0.041343669250646,0.18863049095607234
medialorbitofrontal-lh,0.08053691275167785,0.0436241610738255,0.0,0.4463087248322148,0.21140939597315436,0.13087248322147652,0.0,0.087248322147651
medialorbitofrontal-rh,0.006644518272425249,0.09634551495016612,0.0,0.19601328903654486,0.5913621262458472,0.04318936877076412,0.0,0.0664451827242525
pericalcarine-rh,0.09133489461358314,0.05152224824355972,0.09601873536299765,0.09133489461358314,0.0351288056206089,0.3957845433255269,0.0,0.2388758782201405
temporalpole-rh,0.1085972850678733,0.0,0.09049773755656108,0.0,0.0,0.0,0.8009049773755657,0.0
transversetemporal-rh,0.02843601895734597,0.07109004739336493,0.15402843601895735,0.07109004739336493,0.05687203791469194,0.25118483412322273,0.0,0.36729857819905215
