,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-lh,temporalpole-rh,transversetemporal-rh
entorhinal-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.6593406593406593,0.0989010989010989,0.1978021978021978,0.0,0.04395604395604396,0.0,0.0
frontalpole-rh,0.0,0.08139534883720931,0.6162790697674418,0.0,0.3023255813953488,0.0,0.0,0.0
medialorbitofrontal-lh,0.0,0.23404255319148937,0.0,0.7553191489361702,0.0,0.010638297872340425,0.0,0.0
medialorbitofrontal-rh,0.0,0.0,0.2619047619047619,0.0,0.7380952380952381,0.0,0.0,0.0
parsorbitalis-lh,0.0,0.07017543859649122,0.0,0.0,0.0,0.9298245614035088,0.0,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.047619047619047616
transversetemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.08433734939759036,0.9156626506024096
