,caudalanteriorcingulate-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.15,0.1,0.15,0.1,0.1,0.2,0.1,0.1
frontalpole-rh,0.15789473684210525,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.10526315789473684
insula-rh,0.15,0.1,0.15,0.1,0.1,0.2,0.1,0.1
lateralorbitofrontal-rh,0.15789473684210525,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.10526315789473684
medialorbitofrontal-rh,0.15789473684210525,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.10526315789473684
parahippocampal-rh,0.15,0.1,0.15,0.1,0.1,0.2,0.1,0.1
rostralanteriorcingulate-lh,0.15789473684210525,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.10526315789473684
rostralanteriorcingulate-rh,0.15789473684210525,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.10526315789473684
