,F7,TP9,TP10,FT10,Fp2,AF7,CP3,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.56,0.32,0.12,0.0
AF7,0.0,0.0,0.0,0.0,0.45,0.4,0.15,0.0
CP3,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
