,F7,FT9,TP9,FT10,Fp2,FC3,PO3,AF8
F7,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.3333333333333333,0.25,0.0,0.0,0.3333333333333333,0.08333333333333333
FT10,0.0,0.0,0.3333333333333333,0.25,0.0,0.0,0.3333333333333333,0.08333333333333333
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.3333333333333333,0.25,0.0,0.0,0.3333333333333333,0.08333333333333333
AF8,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.2857142857142857,0.14285714285714285
