,CP5,P7,P8,TP10,Fp2,FC3,P5,PO7
CP5,0.3413173652694611,0.0,0.0,0.0,0.0,0.0,0.3473053892215569,0.31137724550898205
P7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.34104046242774566,0.0,0.0,0.0,0.0,0.0,0.35260115606936415,0.3063583815028902
PO7,0.33548387096774196,0.0,0.0,0.0,0.0,0.0,0.33548387096774196,0.32903225806451614
