,CP5,P7,P8,TP10,Fp2,FC3,P5,PO7
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.9362745098039216,0.0,0.06372549019607843,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.8416988416988417,0.1583011583011583,0.0,0.0,0.0
Fp2,0.0,0.0,0.08620689655172414,0.3879310344827586,0.5258620689655172,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
