,CP5,P7,P8,TP10,Fp2,FC3,P5,PO7
CP5,0.3258426966292135,0.0,0.0,0.0,0.0,0.0,0.33707865168539325,0.33707865168539325
P7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.32222222222222224,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.34444444444444444
PO7,0.3225806451612903,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.34408602150537637
