,CP5,P7,P8,TP10,Fp2,FC3,P5,PO7
CP5,0.29961089494163423,0.0,0.0,0.09727626459143969,0.0,0.0,0.3035019455252918,0.29961089494163423
P7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.19083969465648856,0.0,0.0,0.42748091603053434,0.0,0.0,0.19083969465648856,0.19083969465648856
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.2851985559566787,0.0,0.0,0.09025270758122744,0.0,0.0,0.33935018050541516,0.2851985559566787
PO7,0.29961089494163423,0.0,0.0,0.09727626459143969,0.0,0.0,0.3035019455252918,0.29961089494163423
