,CP5,P7,P8,TP10,Fp2,FC3,P5,PO7
CP5,0.22045454545454546,0.0,0.015909090909090907,0.13863636363636364,0.1340909090909091,0.05227272727272727,0.2159090909090909,0.22272727272727272
P7,0.0,0.5414634146341464,0.16097560975609757,0.014634146341463415,0.1902439024390244,0.09268292682926829,0.0,0.0
P8,0.06976744186046512,0.24031007751937986,0.3178294573643411,0.0,0.015503875968992248,0.2248062015503876,0.06976744186046512,0.06201550387596899
TP10,0.1858974358974359,0.016025641025641024,0.0,0.21474358974358973,0.1762820512820513,0.035256410256410256,0.1858974358974359,0.1858974358974359
Fp2,0.140625,0.1171875,0.010416666666666666,0.13541666666666666,0.3151041666666667,0.0,0.13541666666666666,0.14583333333333334
FC3,0.12755102040816327,0.08673469387755102,0.1377551020408163,0.0663265306122449,0.0,0.33163265306122447,0.12755102040816327,0.12244897959183673
P5,0.2199074074074074,0.0,0.016203703703703703,0.1412037037037037,0.13194444444444445,0.05324074074074074,0.2175925925925926,0.2199074074074074
PO7,0.21839080459770116,0.0,0.013793103448275862,0.14022988505747128,0.14022988505747128,0.05057471264367816,0.21379310344827587,0.22298850574712645
