,Fp1,P8,F8,Fp2,AF7,AF3,AFz,TP8
Fp1,0.28125,0.203125,0.0625,0.21875,0.0,0.0,0.234375,0.0
P8,0.23728813559322035,0.22033898305084745,0.06779661016949153,0.23728813559322035,0.0,0.0,0.23728813559322035,0.0
F8,0.20833333333333334,0.20833333333333334,0.16666666666666666,0.20833333333333334,0.0,0.0,0.20833333333333334,0.0
Fp2,0.23728813559322035,0.22033898305084745,0.06779661016949153,0.23728813559322035,0.0,0.0,0.23728813559322035,0.0
AF7,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.0
AF3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AFz,0.25,0.21666666666666667,0.06666666666666667,0.23333333333333334,0.0,0.0,0.23333333333333334,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
