,P3,Oz,C4,T8,FT10,AF7,AF8,FCz
P3,0.9333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.4864864864864865,0.0,0.0,0.0,0.16216216216216217,0.35135135135135137
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.35,0.0,0.0,0.0,0.3,0.35
FCz,0.0,0.0,0.4375,0.0,0.0,0.0,0.1875,0.375
