,Fp1,FT9,TP10,Fp2,AF7,F5,AF8,AF4
Fp1,0.3076923076923077,0.0,0.0,0.34615384615384615,0.0,0.0,0.34615384615384615,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.23333333333333334,0.0,0.2,0.3,0.0,0.26666666666666666
Fp2,0.20930232558139536,0.0,0.0,0.37209302325581395,0.0,0.0,0.4186046511627907,0.0
AF7,0.0,0.0,0.25,0.0,0.21428571428571427,0.2857142857142857,0.0,0.25
F5,0.0,0.0,0.20512820512820512,0.0,0.1794871794871795,0.3076923076923077,0.0,0.3076923076923077
AF8,0.18,0.0,0.0,0.34,0.0,0.0,0.48,0.0
AF4,0.0,0.0,0.1951219512195122,0.0,0.17073170731707318,0.3170731707317073,0.0,0.3170731707317073
