,Fp1,P8,F8,Fp2,AF7,AF3,AFz,TP8
Fp1,0.26011560693641617,0.07803468208092486,0.059248554913294796,0.2630057803468208,0.02745664739884393,0.01300578034682081,0.22832369942196531,0.0708092485549133
P8,0.07682119205298013,0.4052980132450331,0.08874172185430464,0.07947019867549669,0.1152317880794702,0.09536423841059603,0.11655629139072848,0.022516556291390728
F8,0.06155950752393981,0.09028727770177838,0.3789329685362517,0.06839945280437756,0.02051983584131327,0.13132694938440492,0.08618331053351573,0.16279069767441862
Fp2,0.24032042723631508,0.0787716955941255,0.06275033377837116,0.2696929238985314,0.03337783711615487,0.021361815754339118,0.2162883845126836,0.0774365821094793
AF7,0.03636363636363636,0.1717171717171717,0.03232323232323232,0.046464646464646465,0.5111111111111111,0.052525252525252523,0.07878787878787878,0.0707070707070707
AF3,0.01461038961038961,0.125,0.15746753246753248,0.025974025974025976,0.04707792207792208,0.42207792207792205,0.02922077922077922,0.17857142857142858
AFz,0.19193154034229828,0.10268948655256724,0.06723716381418093,0.19926650366748166,0.05012224938875306,0.023227383863080684,0.2775061124694376,0.08801955990220049
TP8,0.06111111111111111,0.02638888888888889,0.1763888888888889,0.075,0.044444444444444446,0.15416666666666667,0.09722222222222222,0.36527777777777776
