,P3,Oz,C4,T8,FT10,AF7,AF8,FCz
P3,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.5384615384615384,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
