,Fp1,FT9,P7,TP10,FT10,F8,AF7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.2857142857142857,0.0,0.35714285714285715,0.0,0.0,0.35714285714285715,0.0
P7,0.0,0.0,0.3783783783783784,0.0,0.40540540540540543,0.0,0.0,0.21621621621621623
TP10,0.0,0.11428571428571428,0.0,0.45714285714285713,0.0,0.0,0.42857142857142855,0.0
FT10,0.0,0.0,0.37209302325581395,0.0,0.4418604651162791,0.0,0.0,0.18604651162790697
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.10526315789473684,0.0,0.42105263157894735,0.0,0.0,0.47368421052631576,0.0
AF8,0.0,0.0,0.34782608695652173,0.0,0.34782608695652173,0.0,0.0,0.30434782608695654
