,Fp1,FT9,P7,TP10,FT10,F8,AF7,AF8
Fp1,0.2,0.26666666666666666,0.26666666666666666,0.0,0.0,0.0,0.26666666666666666,0.0
FT9,0.1875,0.25,0.3125,0.0,0.0,0.0,0.25,0.0
P7,0.1875,0.25,0.3125,0.0,0.0,0.0,0.25,0.0
TP10,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.48,0.52,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.1875,0.25,0.3125,0.0,0.0,0.0,0.25,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
