,parsopercularis-lh,parstriangularis-rh,postcentral-rh,precentral-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh
parsopercularis-lh,0.5,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.13636363636363635
parstriangularis-rh,0.022727272727272728,0.6363636363636364,0.0,0.11363636363636363,0.09090909090909091,0.0,0.0,0.13636363636363635
postcentral-rh,0.03260869565217391,0.0,0.1956521739130435,0.16304347826086957,0.08695652173913043,0.16304347826086957,0.20652173913043478,0.15217391304347827
precentral-lh,0.010416666666666666,0.041666666666666664,0.15625,0.21875,0.08333333333333333,0.15625,0.16666666666666666,0.16666666666666666
superiorfrontal-rh,0.06153846153846154,0.06153846153846154,0.1076923076923077,0.15384615384615385,0.23076923076923078,0.1076923076923077,0.09230769230769231,0.18461538461538463
superiorparietal-lh,0.023529411764705882,0.0,0.16470588235294117,0.17647058823529413,0.08235294117647059,0.2235294117647059,0.2,0.12941176470588237
superiorparietal-rh,0.03125,0.0,0.1875,0.16666666666666666,0.07291666666666667,0.1875,0.22916666666666666,0.125
superiortemporal-lh,0.05194805194805195,0.07792207792207792,0.11688311688311688,0.18181818181818182,0.12987012987012986,0.1038961038961039,0.1038961038961039,0.23376623376623376
