,postcentral-rh,precentral-lh,precentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
postcentral-rh,0.14285714285714285,0.14285714285714285,0.10714285714285714,0.17857142857142858,0.14285714285714285,0.17857142857142858,0.0,0.10714285714285714
precentral-lh,0.14705882352941177,0.14705882352941177,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.17647058823529413,0.0,0.11764705882352941
precentral-rh,0.15384615384615385,0.15384615384615385,0.11538461538461539,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.11538461538461539
superiorfrontal-rh,0.14285714285714285,0.14285714285714285,0.10714285714285714,0.17857142857142858,0.14285714285714285,0.17857142857142858,0.0,0.10714285714285714
superiorparietal-lh,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.19047619047619047,0.14285714285714285,0.19047619047619047,0.0,0.09523809523809523
superiorparietal-rh,0.14705882352941177,0.14705882352941177,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.17647058823529413,0.0,0.11764705882352941
superiortemporal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superiortemporal-rh,0.1388888888888889,0.16666666666666666,0.1111111111111111,0.1388888888888889,0.1111111111111111,0.16666666666666666,0.0,0.16666666666666666
