,postcentral-rh,precentral-lh,precentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
postcentral-rh,0.14285714285714285,0.11904761904761904,0.1349206349206349,0.15079365079365079,0.14285714285714285,0.15079365079365079,0.06349206349206349,0.09523809523809523
precentral-lh,0.14414414414414414,0.13513513513513514,0.12612612612612611,0.14414414414414414,0.12612612612612611,0.14414414414414414,0.07207207207207207,0.10810810810810811
precentral-rh,0.14393939393939395,0.11363636363636363,0.13636363636363635,0.15151515151515152,0.15151515151515152,0.14393939393939395,0.06060606060606061,0.09848484848484848
superiorfrontal-rh,0.14074074074074075,0.1111111111111111,0.13333333333333333,0.16296296296296298,0.15555555555555556,0.14814814814814814,0.05925925925925926,0.08888888888888889
superiorparietal-lh,0.13953488372093023,0.10852713178294573,0.13178294573643412,0.16279069767441862,0.16279069767441862,0.14728682170542637,0.06201550387596899,0.08527131782945736
superiorparietal-rh,0.14388489208633093,0.11510791366906475,0.1366906474820144,0.15827338129496402,0.14388489208633093,0.1510791366906475,0.05755395683453238,0.09352517985611511
superiortemporal-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.140625,0.109375
superiortemporal-rh,0.13445378151260504,0.13445378151260504,0.12605042016806722,0.13445378151260504,0.12605042016806722,0.14285714285714285,0.06722689075630252,0.13445378151260504
