,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.38596491228070173,0.03508771929824561,0.0,0.14035087719298245,0.17543859649122806,0.0,0.10526315789473684,0.15789473684210525
inferiorparietal-rh,0.09302325581395349,0.5581395348837209,0.0,0.0,0.0,0.0,0.0,0.3488372093023256
postcentral-lh,0.0,0.0,0.5,0.25,0.0,0.0,0.25,0.0
postcentral-rh,0.1206896551724138,0.0,0.1896551724137931,0.3103448275862069,0.1206896551724138,0.0,0.25862068965517243,0.0
rostralmiddlefrontal-rh,0.20930232558139536,0.0,0.0,0.18604651162790697,0.46511627906976744,0.0,0.13953488372093023,0.0
superiorparietal-lh,0.0,0.0,0.0,0.0,0.0,0.6458333333333334,0.3541666666666667,0.0
superiorparietal-rh,0.06578947368421052,0.0,0.11842105263157894,0.17105263157894737,0.06578947368421052,0.2236842105263158,0.35526315789473684,0.0
supramarginal-rh,0.20833333333333334,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.5
