,cuneus-lh,isthmuscingulate-rh,lateraloccipital-rh,pericalcarine-lh,pericalcarine-rh,precuneus-lh,precuneus-rh,superiorparietal-lh
cuneus-lh,0.1282051282051282,0.1282051282051282,0.12393162393162394,0.12393162393162394,0.1282051282051282,0.12393162393162394,0.12393162393162394,0.11965811965811966
isthmuscingulate-rh,0.12449799196787148,0.1285140562248996,0.12449799196787148,0.12449799196787148,0.1285140562248996,0.12449799196787148,0.12449799196787148,0.12048192771084337
lateraloccipital-rh,0.12213740458015267,0.1297709923664122,0.12595419847328243,0.12595419847328243,0.12595419847328243,0.12595419847328243,0.12213740458015267,0.12213740458015267
pericalcarine-lh,0.12213740458015267,0.1297709923664122,0.12595419847328243,0.12595419847328243,0.12595419847328243,0.12595419847328243,0.12213740458015267,0.12213740458015267
pericalcarine-rh,0.128099173553719,0.128099173553719,0.12396694214876033,0.12396694214876033,0.128099173553719,0.12396694214876033,0.12396694214876033,0.11983471074380166
precuneus-lh,0.12213740458015267,0.1297709923664122,0.12595419847328243,0.12595419847328243,0.12595419847328243,0.12595419847328243,0.12213740458015267,0.12213740458015267
precuneus-rh,0.128099173553719,0.128099173553719,0.12396694214876033,0.12396694214876033,0.128099173553719,0.12396694214876033,0.12396694214876033,0.11983471074380166
superiorparietal-lh,0.11610486891385768,0.12359550561797752,0.13108614232209737,0.13108614232209737,0.1198501872659176,0.13108614232209737,0.1198501872659176,0.12734082397003746
