,bankssts-rh,cuneus-rh,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,parahippocampal-rh
bankssts-rh,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0
cuneus-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-rh,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0
inferiorparietal-rh,0.0,0.0,0.0,0.5789473684210527,0.0,0.42105263157894735,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lateraloccipital-rh,0.15151515151515152,0.0,0.030303030303030304,0.30303030303030304,0.0,0.48484848484848486,0.030303030303030304,0.0
lingual-rh,0.0,0.0,0.0,0.14285714285714285,0.0,0.21428571428571427,0.6428571428571429,0.0
parahippocampal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
