,cuneus-rh,frontalpole-rh,inferiorparietal-lh,lateraloccipital-lh,lateraloccipital-rh,parahippocampal-rh,pericalcarine-lh,temporalpole-rh
cuneus-rh,0.596551724137931,0.0,0.07931034482758621,0.054022988505747126,0.09195402298850575,0.014942528735632184,0.15517241379310345,0.008045977011494253
frontalpole-rh,0.0,0.6811797752808989,0.0702247191011236,0.0702247191011236,0.0,0.026685393258426966,0.10955056179775281,0.042134831460674156
inferiorparietal-lh,0.06454316848281642,0.04442581726739313,0.4090528080469405,0.26152556580050296,0.0,0.025146689019279127,0.16932103939647947,0.025984911986588432
lateraloccipital-lh,0.048118985126859144,0.047244094488188976,0.29483814523184604,0.41732283464566927,0.005249343832020997,0.01399825021872266,0.13385826771653545,0.03937007874015748
lateraloccipital-rh,0.09681528662420383,0.0,0.0,0.012738853503184714,0.6980891719745222,0.06751592356687898,0.11847133757961784,0.006369426751592357
parahippocampal-rh,0.016905071521456438,0.035110533159947985,0.036410923276983094,0.018205461638491547,0.06892067620286085,0.6150845253576073,0.06892067620286085,0.14044213263979194
pericalcarine-lh,0.11028192371475953,0.06965174129353234,0.15257048092868988,0.11359867330016583,0.08374792703150911,0.0439469320066335,0.3996683250414594,0.026533996683250415
temporalpole-rh,0.011583011583011582,0.043758043758043756,0.04247104247104247,0.05662805662805663,0.002574002574002574,0.14414414414414414,0.03861003861003861,0.6602316602316602
