,F7,FT9,TP9,T8,AF7,F5,FT7,AF4
F7,0.2876712328767123,0.0,0.2945205479452055,0.0,0.0,0.1232876712328767,0.2945205479452055,0.0
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.2621951219512195,0.0,0.31097560975609756,0.0,0.0,0.10975609756097561,0.3170731707317073,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.2535211267605634,0.0,0.2535211267605634,0.0,0.0,0.23943661971830985,0.2535211267605634,0.0
FT7,0.2388888888888889,0.0,0.28888888888888886,0.0,0.0,0.1,0.37222222222222223,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
