,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-lh,precentral-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.2441860465116279,0.0755813953488372,0.10465116279069768,0.09302325581395349,0.1511627906976744,0.13372093023255813,0.09883720930232558,0.09883720930232558
parstriangularis-rh,0.14772727272727273,0.375,0.07954545454545454,0.022727272727272728,0.29545454545454547,0.022727272727272728,0.056818181818181816,0.0
postcentral-lh,0.11560693641618497,0.028901734104046242,0.23699421965317918,0.17341040462427745,0.046242774566473986,0.1676300578034682,0.11560693641618497,0.11560693641618497
precentral-lh,0.10112359550561797,0.011235955056179775,0.16292134831460675,0.25280898876404495,0.05056179775280899,0.14606741573033707,0.17415730337078653,0.10112359550561797
rostralmiddlefrontal-rh,0.1888111888111888,0.18181818181818182,0.04895104895104895,0.04895104895104895,0.3076923076923077,0.08391608391608392,0.04895104895104895,0.09090909090909091
superiorparietal-lh,0.14201183431952663,0.01775147928994083,0.17159763313609466,0.14201183431952663,0.0650887573964497,0.22485207100591717,0.08875739644970414,0.14792899408284024
superiortemporal-lh,0.12666666666666668,0.03333333333333333,0.14666666666666667,0.19333333333333333,0.04666666666666667,0.1,0.26666666666666666,0.08666666666666667
superiortemporal-rh,0.13533834586466165,0.0,0.12781954887218044,0.11278195488721804,0.11278195488721804,0.18045112781954886,0.09022556390977443,0.24060150375939848
