,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.038348082595870206,0.011799410029498525,0.008849557522123894,0.008849557522123894,0.0058997050147492625,0.008849557522123894,0.0029498525073746312,0.011799410029498525,0.008849557522123894,0.032448377581120944,0.032448377581120944,0.032448377581120944,0.032448377581120944,0.0058997050147492625,0.0,0.029498525073746312,0.035398230088495575,0.029498525073746312,0.011799410029498525,0.0029498525073746312,0.029498525073746312,0.0,0.032448377581120944,0.011799410029498525,0.029498525073746312,0.035398230088495575,0.008849557522123894,0.011799410029498525,0.029498525073746312,0.011799410029498525,0.008849557522123894,0.0,0.0,0.032448377581120944,0.008849557522123894,0.0,0.02359882005899705,0.0,0.011799410029498525,0.029498525073746312,0.008849557522123894,0.0,0.008849557522123894,0.035398230088495575,0.032448377581120944,0.008849557522123894,0.0,0.032448377581120944,0.0058997050147492625,0.008849557522123894,0.011799410029498525,0.008849557522123894,0.035398230088495575,0.011799410029498525,0.011799410029498525,0.032448377581120944,0.011799410029498525,0.008849557522123894,0.032448377581120944,0.0,0.011799410029498525,0.008849557522123894,0.0058997050147492625
Fz,0.011049723756906077,0.03314917127071823,0.0,0.03867403314917127,0.03314917127071823,0.03867403314917127,0.027624309392265192,0.0,0.03867403314917127,0.0,0.0,0.0,0.0,0.03314917127071823,0.0,0.0,0.0,0.0,0.03867403314917127,0.0,0.0,0.011049723756906077,0.0,0.03867403314917127,0.0,0.0,0.03867403314917127,0.0,0.0,0.0,0.03867403314917127,0.016574585635359115,0.0,0.0,0.03867403314917127,0.0,0.0,0.0,0.03867403314917127,0.0,0.03867403314917127,0.0,0.03867403314917127,0.0,0.0,0.03867403314917127,0.016574585635359115,0.0,0.03314917127071823,0.03867403314917127,0.03867403314917127,0.03867403314917127,0.0,0.0,0.03867403314917127,0.0,0.03867403314917127,0.03867403314917127,0.0,0.0,0.03867403314917127,0.016574585635359115,0.03314917127071823
F3,0.037037037037037035,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.009259259259259259,0.037037037037037035,0.0,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.037037037037037035,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0
F7,0.001834862385321101,0.009174311926605505,0.0,0.04220183486238532,0.04220183486238532,0.03669724770642202,0.044036697247706424,0.0,0.045871559633027525,0.0,0.0,0.0,0.0,0.03669724770642202,0.0,0.0,0.0,0.0,0.045871559633027525,0.0,0.0,0.02018348623853211,0.0,0.029357798165137616,0.0,0.0,0.012844036697247707,0.0,0.0,0.0,0.04036697247706422,0.025688073394495414,0.0,0.0,0.014678899082568808,0.0,0.0,0.009174311926605505,0.03669724770642202,0.0,0.045871559633027525,0.0,0.045871559633027525,0.0,0.0,0.011009174311926606,0.023853211009174313,0.0,0.045871559633027525,0.044036697247706424,0.044036697247706424,0.045871559633027525,0.0,0.0,0.044036697247706424,0.0,0.04036697247706422,0.045871559633027525,0.0,0.0,0.022018348623853212,0.003669724770642202,0.044036697247706424
FT9,0.0,0.007707129094412331,0.0,0.04238921001926782,0.04238921001926782,0.036608863198458574,0.046242774566473986,0.0,0.046242774566473986,0.0,0.0,0.0,0.0,0.036608863198458574,0.0,0.0,0.0,0.0,0.046242774566473986,0.0,0.0,0.02119460500963391,0.0,0.028901734104046242,0.0,0.0,0.011560693641618497,0.0,0.0,0.0,0.04046242774566474,0.02697495183044316,0.0,0.0,0.01348747591522158,0.0,0.0,0.009633911368015413,0.036608863198458574,0.0,0.046242774566473986,0.0,0.046242774566473986,0.0,0.0,0.009633911368015413,0.025048169556840076,0.0,0.046242774566473986,0.04431599229287091,0.04431599229287091,0.046242774566473986,0.0,0.0,0.04431599229287091,0.0,0.04046242774566474,0.046242774566473986,0.0,0.0,0.02119460500963391,0.0019267822736030828,0.04431599229287091
FC5,0.002079002079002079,0.010395010395010396,0.0,0.04158004158004158,0.04158004158004158,0.0395010395010395,0.04158004158004158,0.0,0.04365904365904366,0.0,0.0,0.0,0.0,0.0395010395010395,0.0,0.0,0.0,0.0,0.04365904365904366,0.0,0.0,0.016632016632016633,0.0,0.033264033264033266,0.0,0.0,0.014553014553014554,0.0,0.0,0.0,0.04158004158004158,0.02702702702702703,0.0,0.0,0.016632016632016633,0.0,0.0,0.008316008316008316,0.0395010395010395,0.0,0.04365904365904366,0.0,0.04365904365904366,0.0,0.0,0.012474012474012475,0.02286902286902287,0.0,0.04365904365904366,0.04365904365904366,0.04365904365904366,0.04365904365904366,0.0,0.0,0.04365904365904366,0.0,0.04365904365904366,0.04365904365904366,0.0,0.0,0.02494802494802495,0.004158004158004158,0.04158004158004158
FC1,0.0,0.005940594059405941,0.0,0.041584158415841586,0.041584158415841586,0.03564356435643564,0.04554455445544554,0.0,0.04950495049504951,0.0,0.0,0.0,0.0,0.03564356435643564,0.0,0.0,0.0,0.0,0.047524752475247525,0.0,0.0,0.02178217821782178,0.0,0.027722772277227723,0.0,0.0,0.009900990099009901,0.0,0.0,0.0,0.039603960396039604,0.027722772277227723,0.0,0.0,0.011881188118811881,0.0,0.0,0.009900990099009901,0.03564356435643564,0.0,0.047524752475247525,0.0,0.04950495049504951,0.0,0.0,0.007920792079207921,0.02574257425742574,0.0,0.04950495049504951,0.04356435643564356,0.04554455445544554,0.04950495049504951,0.0,0.0,0.04356435643564356,0.0,0.039603960396039604,0.047524752475247525,0.0,0.0,0.019801980198019802,0.0,0.04356435643564356
C3,0.03875968992248062,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.031007751937984496,0.0,0.03875968992248062,0.03875968992248062,0.03875968992248062,0.03875968992248062,0.0,0.0,0.03875968992248062,0.03875968992248062,0.03875968992248062,0.0,0.007751937984496124,0.03875968992248062,0.0,0.03875968992248062,0.0,0.03875968992248062,0.03875968992248062,0.0,0.031007751937984496,0.03875968992248062,0.031007751937984496,0.0,0.0,0.0,0.03875968992248062,0.0,0.0,0.031007751937984496,0.0,0.0,0.03875968992248062,0.0,0.0,0.0,0.03875968992248062,0.03875968992248062,0.0,0.0,0.03875968992248062,0.0,0.0,0.0,0.0,0.03875968992248062,0.031007751937984496,0.0,0.03875968992248062,0.0,0.0,0.03875968992248062,0.0,0.0,0.0,0.0
T7,0.0014705882352941176,0.007352941176470588,0.0,0.03529411764705882,0.03529411764705882,0.029411764705882353,0.03676470588235294,0.0,0.061764705882352944,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.061764705882352944,0.0,0.0,0.016176470588235296,0.0,0.023529411764705882,0.0,0.0,0.010294117647058823,0.0,0.0,0.0,0.03235294117647059,0.020588235294117647,0.0,0.0,0.011764705882352941,0.0,0.0,0.007352941176470588,0.029411764705882353,0.0,0.052941176470588235,0.0,0.06470588235294118,0.0,0.0,0.008823529411764706,0.01911764705882353,0.0,0.054411764705882354,0.039705882352941174,0.057352941176470586,0.060294117647058824,0.0,0.0,0.04852941176470588,0.0,0.033823529411764704,0.052941176470588235,0.0,0.0,0.01764705882352941,0.0029411764705882353,0.03676470588235294
TP9,0.01762114537444934,0.0014684287812041115,0.004405286343612335,0.0,0.0,0.0,0.0,0.005873715124816446,0.0,0.06167400881057269,0.032305433186490456,0.06167400881057269,0.05433186490455213,0.0,0.0,0.01762114537444934,0.05433186490455213,0.02643171806167401,0.0014684287812041115,0.0014684287812041115,0.033773861967694566,0.0,0.0631424375917768,0.0014684287812041115,0.04698972099853157,0.024963289280469897,0.0,0.005873715124816446,0.0381791483113069,0.005873715124816446,0.0,0.0,0.0,0.05873715124816446,0.0,0.0,0.013215859030837005,0.0,0.0014684287812041115,0.01762114537444934,0.0,0.0,0.0,0.06020558002936858,0.0631424375917768,0.0,0.0,0.0631424375917768,0.0,0.0,0.0014684287812041115,0.0,0.05433186490455213,0.005873715124816446,0.0014684287812041115,0.03524229074889868,0.0014684287812041115,0.0,0.06020558002936858,0.0,0.0014684287812041115,0.0,0.0
