,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.09961818812912183,0.0,0.0,0.03679278028462339,0.004859423811176675,0.056230475529330096,0.0,0.020826102047900034,0.026032627559875045,0.007289135716765012,0.0027768136063866713,0.007289135716765012,0.0,0.01423116973273169,0.04408191600138841,0.0,0.05588337382853176,0.01423116973273169,0.02395001735508504,0.032627559875043385,0.010760152724748352,0.004859423811176675,0.0024297119055883376,0.0,0.0,0.01423116973273169,0.0,0.06490801804928845,0.04790003471017008,0.0,0.0,0.0,0.0,0.004859423811176675,0.05657757723012843,0.01423116973273169,0.0,0.0,0.0,0.0,0.04859423811176675,0.0,0.06317250954529677,0.008677542519958347,0.0,0.032627559875043385,0.0020826102047900035,0.02915654286706005,0.0,0.0017355085039916696,0.0,0.027421034363068378,0.03922249219021173,0.011107254425546685,0.0,0.04442901770218674,0.024297119055883373,0.0,0.0,0.0,0.0
F3,0.0,0.1443932411674347,0.06666666666666667,0.04331797235023042,0.0,0.0,0.019969278033794162,0.023348694316436252,0.0,0.01566820276497696,0.00706605222734255,0.01935483870967742,0.030414746543778803,0.0,0.0,0.010445468509984639,0.0,0.029185867895545316,0.0,0.02119815668202765,0.0,0.017204301075268817,0.0,0.03870967741935484,0.0,0.0282642089093702,0.0325652841781874,0.0,0.0,0.01935483870967742,0.02488479262672811,0.0,0.02488479262672811,0.020583717357910907,0.007373271889400922,0.00706605222734255,0.0,0.024270353302611368,0.027649769585253458,0.0,0.0,0.0380952380952381,0.0,0.020890937019969278,0.018433179723502304,0.0,0.017511520737327188,0.0027649769585253456,0.002457757296466974,0.02857142857142857,0.006758832565284178,0.0282642089093702,0.0,0.0,0.022427035330261136,0.0,0.036251920122887867,0.0,0.020583717357910907,0.02488479262672811,0.0282642089093702
F7,0.0,0.06758448060075094,0.13642052565707133,0.025657071339173967,0.0,0.0,0.01877346683354193,0.029411764705882353,0.0,0.014392991239048811,0.01095118898623279,0.02972465581977472,0.03316645807259074,0.0,0.0,0.0,0.008760951188986232,0.0,0.0,0.05131414267834793,0.0,0.027221526908635794,0.004067584480600751,0.025031289111389236,0.0,0.025344180225281603,0.041614518147684604,0.015644555694618274,0.0,0.02690863579474343,0.03035043804755945,0.0,0.025657071339173967,0.022841051314142678,0.022215269086357948,0.0037546933667083854,0.0,0.0,0.0,0.0,0.0,0.025344180225281603,0.012202753441802253,0.019712140175219023,0.02409261576971214,0.0,0.02409261576971214,0.0,0.007822277847309137,0.0,0.00688360450563204,0.01877346683354193,0.0,0.0,0.02127659574468085,0.0,0.04724655819774718,0.0,0.01939924906132666,0.04599499374217772,0.03035043804755945
FT9,0.023120138288677615,0.03003457216940363,0.01728608470181504,0.10133967156439067,0.0012964563526361278,0.01188418323249784,0.009075194468452896,0.029386343993085567,0.01296456352636128,0.006050129645635264,0.0,0.0,0.006914433880726016,0.0,0.013180639585133967,0.011235955056179775,0.020095073465859984,0.02787381158167675,0.027441659464131376,0.03543647363872083,0.0,0.0,0.0,0.019230769230769232,0.0,0.02247191011235955,0.0,0.021823681936041485,0.022255834053586863,0.03997407087294728,0.01707000864304235,0.0,0.013828867761452032,0.02484874675885912,0.03975799481417459,0.006914433880726016,0.0,0.016421780466724288,0.008210890233362144,0.0,0.012100259291270527,0.004537597234226448,0.012316335350043216,0.01512532411408816,0.000864304235090752,0.015773552290406223,0.016853932584269662,0.035868625756266204,0.0,0.0,0.0,0.04710458081244598,0.007994814174589455,0.0,0.037381158167675024,0.023120138288677615,0.06849611063094209,0.0,0.00950734658599827,0.045592048401037165,0.009939498703543647
FC5,0.023121387283236993,0.0,0.0,0.010115606936416185,0.19653179190751446,0.01300578034682081,0.0,0.010115606936416185,0.0,0.0,0.0,0.0,0.0,0.01300578034682081,0.057803468208092484,0.0,0.004335260115606936,0.024566473988439308,0.010115606936416185,0.03468208092485549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010115606936416185,0.023121387283236993,0.0,0.0,0.0,0.0,0.0,0.010115606936416185,0.0,0.0,0.0968208092485549,0.0,0.0,0.06647398843930635,0.0,0.0,0.16618497109826588,0.0,0.010115606936416185,0.0,0.03468208092485549,0.0,0.0,0.0,0.024566473988439308,0.11560693641618497,0.0,0.0,0.03468208092485549,0.010115606936416185,0.0,0.0,0.0,0.0
FC1,0.0591694230062477,0.0,0.0,0.020213156927600145,0.002940095553105476,0.12862918044836458,0.0,0.004777655273796398,0.033443586916574786,0.03381109886071297,0.0,0.0,0.0,0.0213156927600147,0.05586181550900404,0.0,0.0687247335538405,0.013597941933112825,0.010290334435869165,0.012862918044836457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04704152884968762,0.04042631385520029,0.0,0.006615214994487321,0.006615214994487321,0.006615214994487321,0.0,0.03381109886071297,0.0,0.0,0.0,0.0,0.0,0.08379272326350606,0.0,0.0900404263138552,0.0,0.0,0.02388827636898199,0.0,0.013597941933112825,0.0,0.0018375597206909224,0.0,0.033443586916574786,0.07901506798970967,0.0,0.0,0.04593899301727306,0.008452774715178243,0.006615214994487321,0.006615214994487321,0.0,0.0
C3,0.0,0.03550609432962374,0.03285638579756227,0.023317435082140965,0.0,0.0,0.08532061473237944,0.03232644409114997,0.010598834128245893,0.07790143084260731,0.06200317965023847,0.0,0.0800211976682565,0.0,0.0,0.0,0.0,0.0,0.0,0.028616852146263912,0.0,0.0,0.0,0.0,0.026497085320614733,0.011128775834658187,0.0,0.0,0.0,0.025437201907790145,0.05246422893481717,0.015368309485956544,0.0397456279809221,0.0,0.0,0.018018018018018018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04451510333863275,0.0,0.0,0.0,0.0,0.0,0.0,0.03179650238473768,0.0,0.0,0.0,0.08267090620031796,0.0,0.02384737678855326,0.025437201907790145,0.06041335453100159,0.0392156862745098,0.034976152623211444
T7,0.018501668183196845,0.022444646648468305,0.02851076736427055,0.0421595389748256,0.0018198362147406734,0.004549590536851683,0.01789505611161662,0.14134061267819228,0.004246284501061571,0.01364877161055505,0.004549590536851683,0.0,0.014861995753715499,0.0,0.018501668183196845,0.0,0.014255383682135275,0.02032150439793752,0.018501668183196845,0.04519259933272672,0.0,0.0,0.0,0.006672732787382469,0.0,0.0,0.0,0.018501668183196845,0.018501668183196845,0.0421595389748256,0.05884137094328177,0.0,0.05975128905065211,0.0,0.018501668183196845,0.0,0.015165301789505611,0.0,0.004549590536851683,0.0,0.016985138004246284,0.0,0.0033363663936912345,0.047922353654837734,0.0,0.018501668183196845,0.0,0.03366696997270246,0.0,0.0,0.0,0.003033060357901122,0.011222323324234153,0.01880497421898696,0.02032150439793752,0.03245374582954201,0.04246284501061571,0.0,0.04883227176220807,0.02851076736427055,0.0
TP9,0.03527751646284102,0.0,0.0,0.027281279397930385,0.0,0.04280338664158043,0.009877704609595485,0.005644402634054563,0.10724365004703669,0.009877704609595485,0.009877704609595485,0.0,0.009877704609595485,0.0037629350893697085,0.027281279397930385,0.0,0.07149576669802446,0.019285042333019756,0.013640639698965193,0.01599247412982126,0.0,0.0,0.0,0.022577610536218252,0.03198494825964252,0.017403574788334902,0.0,0.02492944496707432,0.05879586077140169,0.0,0.0,0.0,0.0,0.0,0.03527751646284102,0.009877704609595485,0.0,0.02492944496707432,0.0,0.0,0.039040451552210725,0.01317027281279398,0.03433678269049859,0.008466603951081843,0.007525870178739417,0.015522107243650047,0.013640639698965193,0.01975540921919097,0.0,0.0,0.013640639698965193,0.07008466603951082,0.023047977422389464,0.0,0.00940733772342427,0.05973659454374412,0.010348071495766699,0.009877704609595485,0.0,0.0,0.017403574788334902
CP5,0.008179078777442962,0.022815325010761944,0.020662935858803272,0.012914334911752045,0.0,0.039603960396039604,0.06371071889797675,0.020232458028411535,0.008609556607834697,0.10675850193715024,0.050365906155832973,0.0,0.06371071889797675,0.006026689625484288,0.008609556607834697,0.0,0.01334481274214378,0.0,0.0,0.017219113215669393,0.0,0.0,0.0,0.0,0.02152389151958674,0.009040034438226431,0.0,0.0,0.0038743004735256135,0.014636246233318984,0.03659061558329746,0.01248385708136031,0.026259147653895823,0.0,0.006026689625484288,0.014636246233318984,0.0,0.0,0.0,0.0,0.03486870426173052,0.0,0.043478260869565216,0.030133448127421438,0.0,0.018080068876452863,0.0,0.0008609556607834697,0.0,0.002152389151958674,0.02582866982350409,0.0,0.027120103314679293,0.0,0.06112785191562634,0.017219113215669393,0.01334481274214378,0.020662935858803272,0.04304778303917348,0.02582866982350409,0.0284115368058545
