,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh,temporalpole-rh
frontalpole-lh,0.43250214961306965,0.15993121238177127,0.03869303525365434,0.06878761822871883,0.018916595012897677,0.10834049871023216,0.10060189165950129,0.07222699914015478
frontalpole-rh,0.18638743455497384,0.4272251308900524,0.004188481675392671,0.05235602094240838,0.0,0.12670157068062826,0.1099476439790576,0.09319371727748692
insula-rh,0.04279749478079332,0.0020876826722338203,0.4279749478079332,0.1534446764091858,0.1826722338204593,0.037578288100208766,0.08768267223382047,0.06576200417536535
isthmuscingulate-rh,0.05003335557038025,0.035356904603068715,0.09272848565710473,0.39159439626417614,0.15010006671114076,0.07471647765176785,0.12941961307538358,0.07605070046697798
parahippocampal-rh,0.015517241379310345,0.0,0.13879310344827586,0.1870689655172414,0.44482758620689655,0.059482758620689656,0.12931034482758622,0.025
pericalcarine-lh,0.10175438596491228,0.10087719298245613,0.02894736842105263,0.09473684210526316,0.05964912280701754,0.3868421052631579,0.156140350877193,0.07105263157894737
pericalcarine-rh,0.08394160583941605,0.07591240875912408,0.050364963503649635,0.1364963503649635,0.10218978102189781,0.13065693430656936,0.39197080291970804,0.02846715328467153
temporalpole-rh,0.08408408408408409,0.08708708708708708,0.07307307307307308,0.11411411411411411,0.03303303303303303,0.08108108108108109,0.04104104104104104,0.4864864864864865
