,bankssts-lh,bankssts-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-lh,pericalcarine-lh,pericalcarine-rh
bankssts-lh,0.8455284552845529,0.026016260162601626,0.0,0.0,0.04065040650406504,0.0,0.06016260162601626,0.027642276422764227
bankssts-rh,0.028070175438596492,0.8631578947368421,0.02631578947368421,0.005263157894736842,0.03684210526315789,0.008771929824561403,0.0017543859649122807,0.02982456140350877
frontalpole-lh,0.0,0.018258426966292134,0.6530898876404494,0.21067415730337077,0.0898876404494382,0.0,0.026685393258426966,0.0014044943820224719
frontalpole-rh,0.0,0.0012453300124533001,0.17434620174346202,0.6799501867995019,0.05603985056039851,0.05105853051058531,0.0161892901618929,0.021170610211706103
isthmuscingulate-rh,0.033214709371293,0.022538552787663108,0.07236061684460261,0.05812574139976275,0.5907473309608541,0.042704626334519574,0.09845788849347568,0.08185053380782918
parahippocampal-lh,0.0,0.007886435331230283,0.0,0.07413249211356467,0.05362776025236593,0.8533123028391167,0.011041009463722398,0.0
pericalcarine-lh,0.058383233532934134,0.0,0.03143712574850299,0.025449101796407185,0.12125748502994012,0.01347305389221557,0.6422155688622755,0.10778443113772455
pericalcarine-rh,0.024390243902439025,0.019255455712451863,0.0,0.024390243902439025,0.09114249037227215,0.0,0.0962772785622593,0.7445442875481386
