,caudalmiddlefrontal-lh,postcentral-lh,postcentral-rh,precentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-lh
caudalmiddlefrontal-lh,0.23076923076923078,0.1452991452991453,0.08547008547008547,0.10256410256410256,0.1623931623931624,0.06837606837606838,0.1623931623931624,0.042735042735042736
postcentral-lh,0.12244897959183673,0.19047619047619047,0.06802721088435375,0.1360544217687075,0.17687074829931973,0.07482993197278912,0.1836734693877551,0.047619047619047616
postcentral-rh,0.12121212121212122,0.12121212121212122,0.1414141414141414,0.15151515151515152,0.15151515151515152,0.12121212121212122,0.1111111111111111,0.08080808080808081
precentral-rh,0.09558823529411764,0.13970588235294118,0.09558823529411764,0.17647058823529413,0.16176470588235295,0.11764705882352941,0.13970588235294118,0.07352941176470588
superiorfrontal-lh,0.14375,0.1625,0.075,0.1375,0.18125,0.0875,0.15625,0.05625
superiorfrontal-rh,0.10204081632653061,0.12244897959183673,0.11224489795918367,0.16326530612244897,0.14285714285714285,0.15306122448979592,0.10204081632653061,0.10204081632653061
superiorparietal-lh,0.13740458015267176,0.183206106870229,0.06870229007633588,0.13740458015267176,0.16793893129770993,0.061068702290076333,0.20610687022900764,0.03816793893129771
superiortemporal-lh,0.10416666666666667,0.08333333333333333,0.08333333333333333,0.125,0.10416666666666667,0.125,0.08333333333333333,0.2916666666666667
