,caudalmiddlefrontal-lh,postcentral-lh,postcentral-rh,precentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-lh
caudalmiddlefrontal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
postcentral-lh,0.0,0.125,0.125,0.1875,0.1875,0.1875,0.0,0.1875
postcentral-rh,0.0,0.14285714285714285,0.14285714285714285,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.0,0.14285714285714285
precentral-rh,0.0,0.12,0.12,0.2,0.16,0.2,0.0,0.2
superiorfrontal-lh,0.0,0.125,0.125,0.20833333333333334,0.16666666666666666,0.20833333333333334,0.0,0.16666666666666666
superiorfrontal-rh,0.0,0.10344827586206896,0.13793103448275862,0.20689655172413793,0.1724137931034483,0.20689655172413793,0.0,0.1724137931034483
superiorparietal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superiortemporal-lh,0.0,0.06666666666666667,0.06666666666666667,0.2,0.13333333333333333,0.2,0.0,0.3333333333333333
