,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateraloccipital-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh
frontalpole-lh,0.1864406779661017,0.2033898305084746,0.0,0.0,0.2033898305084746,0.2033898305084746,0.0,0.2033898305084746
frontalpole-rh,0.030226700251889168,0.3148614609571788,0.0,0.0,0.1889168765743073,0.181360201511335,0.0,0.28463476070528965
isthmuscingulate-rh,0.0,0.0,0.5110132158590308,0.0,0.0,0.0,0.4889867841409692,0.0
lateraloccipital-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.022598870056497175,0.1337099811676083,0.0,0.0,0.3728813559322034,0.23163841807909605,0.0,0.2391713747645951
medialorbitofrontal-rh,0.027972027972027972,0.1585081585081585,0.0,0.0,0.2913752913752914,0.28438228438228436,0.0,0.23776223776223776
parahippocampal-rh,0.0,0.0,0.3951890034364261,0.0,0.0,0.0,0.6048109965635738,0.0
rostralanteriorcingulate-lh,0.02214022140221402,0.2011070110701107,0.0,0.0,0.24538745387453875,0.19557195571955718,0.0,0.33579335793357934
