,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,insula-rh,isthmuscingulate-rh,parahippocampal-lh,temporalpole-lh
frontalpole-lh,0.4457728437233134,0.06148590947907771,0.0982066609735269,0.09308283518360376,0.12809564474807855,0.0623398804440649,0.089666951323655,0.02134927412467976
frontalpole-rh,0.0997229916897507,0.7437673130193906,0.036011080332409975,0.02631578947368421,0.03185595567867036,0.02631578947368421,0.036011080332409975,0.0
fusiform-lh,0.058678500986193295,0.01282051282051282,0.3175542406311637,0.10453648915187377,0.1282051282051282,0.08826429980276135,0.22140039447731755,0.06854043392504931
inferiortemporal-lh,0.07322175732217573,0.013249651324965132,0.15760111576011157,0.31311018131101814,0.058577405857740586,0.15202231520223153,0.23221757322175732,0.0
insula-rh,0.12025316455696203,0.01819620253164557,0.19778481012658228,0.058544303797468354,0.379746835443038,0.05063291139240506,0.13765822784810128,0.037183544303797465
isthmuscingulate-rh,0.054426705370101594,0.013788098693759071,0.13570391872278664,0.15239477503628446,0.05224963715529753,0.42380261248185774,0.1676342525399129,0.0
parahippocampal-lh,0.05478750640040963,0.01228878648233487,0.24014336917562723,0.16231438812083973,0.09523809523809523,0.1152073732718894,0.29595494111623144,0.024065540194572452
temporalpole-lh,0.025274725274725275,0.0,0.14505494505494507,0.0,0.045054945054945054,0.0,0.045054945054945054,0.7395604395604396
