,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,insula-rh,isthmuscingulate-rh,parahippocampal-lh,temporalpole-lh
frontalpole-lh,0.6929824561403509,0.0,0.0,0.23684210526315788,0.0,0.0,0.07017543859649122,0.0
frontalpole-rh,0.0,0.9313725490196079,0.0,0.0,0.0,0.0,0.06862745098039216,0.0
fusiform-lh,0.0,0.0,0.4117647058823529,0.07219251336898395,0.12032085561497326,0.0,0.20588235294117646,0.18983957219251338
inferiortemporal-lh,0.13368983957219252,0.0,0.15508021390374332,0.35294117647058826,0.0962566844919786,0.0,0.2620320855614973,0.0
insula-rh,0.0,0.0,0.23809523809523808,0.08465608465608465,0.5185185185185185,0.0,0.14285714285714285,0.015873015873015872
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parahippocampal-lh,0.020761245674740483,0.01730103806228374,0.28027681660899656,0.16262975778546712,0.10034602076124567,0.0,0.370242214532872,0.04844290657439446
temporalpole-lh,0.0,0.0,0.38953488372093026,0.0,0.011627906976744186,0.0,0.05813953488372093,0.5406976744186046
