,bankssts-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-lh,0.47338709677419355,0.09758064516129032,0.0,0.0532258064516129,0.07016129032258064,0.17419354838709677,0.050806451612903224,0.08064516129032258
entorhinal-lh,0.1658354114713217,0.7281795511221946,0.0,0.02493765586034913,0.006234413965087282,0.0685785536159601,0.0,0.006234413965087282
frontalpole-lh,0.0,0.0,0.6883333333333334,0.04666666666666667,0.11333333333333333,0.023333333333333334,0.12833333333333333,0.0
frontalpole-rh,0.05985915492957746,0.017605633802816902,0.020246478873239437,0.5193661971830986,0.02464788732394366,0.16901408450704225,0.16901408450704225,0.020246478873239437
medialorbitofrontal-lh,0.08404255319148936,0.0031914893617021275,0.07340425531914893,0.027659574468085105,0.4106382978723404,0.22446808510638297,0.12659574468085105,0.05
rostralanteriorcingulate-lh,0.12779156327543426,0.03163771712158809,0.008684863523573201,0.11786600496277916,0.13337468982630274,0.3746898263027295,0.13337468982630274,0.07258064516129033
rostralanteriorcingulate-rh,0.046289493019838354,0.0,0.05804555473916238,0.14401175606171931,0.09184423218221896,0.16311535635562086,0.47685525349008084,0.019838354151359296
temporalpole-rh,0.10480349344978165,0.0032751091703056767,0.0,0.02292576419213974,0.05131004366812227,0.13100436681222707,0.02947598253275109,0.6572052401746725
