,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.9396092362344582,0.0,0.0017761989342806395,0.0,0.04440497335701599,0.014209591474245116,0.0,0.0
frontalpole-lh,0.0,0.7178841309823678,0.10831234256926953,0.022670025188916875,0.04659949622166247,0.012594458438287154,0.037783375314861464,0.05415617128463476
frontalpole-rh,0.0,0.06076923076923077,0.48846153846153845,0.0,0.013076923076923076,0.1946153846153846,0.22615384615384615,0.016923076923076923
isthmuscingulate-rh,0.0,0.030405405405405407,0.0,0.7820945945945946,0.015202702702702704,0.0,0.0,0.17229729729729729
medialorbitofrontal-lh,0.04030710172744722,0.07293666026871401,0.028790786948176585,0.02495201535508637,0.5508637236084453,0.05566218809980806,0.05566218809980806,0.1708253358925144
medialorbitofrontal-rh,0.006928406466512702,0.009237875288683603,0.29907621247113164,0.0,0.03579676674364896,0.43187066974595845,0.21709006928406466,0.0
rostralanteriorcingulate-rh,0.0,0.02376599634369287,0.26051188299817185,0.0,0.025594149908592323,0.170018281535649,0.520109689213894,0.0
temporalpole-rh,0.0,0.05897114178168131,0.030112923462986198,0.13801756587202008,0.10414052697616061,0.0,0.0,0.6687578419071518
