,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh
parsopercularis-lh,0.32926829268292684,0.0,0.08536585365853659,0.1402439024390244,0.06707317073170732,0.06707317073170732,0.21341463414634146,0.0975609756097561
parstriangularis-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
postcentral-lh,0.11666666666666667,0.0,0.35833333333333334,0.18333333333333332,0.09166666666666666,0.03333333333333333,0.03333333333333333,0.18333333333333332
postcentral-rh,0.11290322580645161,0.0,0.10752688172043011,0.34408602150537637,0.14516129032258066,0.10752688172043011,0.05913978494623656,0.12365591397849462
rostralmiddlefrontal-lh,0.07333333333333333,0.0,0.08666666666666667,0.19333333333333333,0.4,0.15333333333333332,0.006666666666666667,0.08666666666666667
rostralmiddlefrontal-rh,0.08461538461538462,0.0,0.023076923076923078,0.15384615384615385,0.16153846153846155,0.45384615384615384,0.08461538461538462,0.038461538461538464
superiorparietal-lh,0.3142857142857143,0.0,0.02857142857142857,0.11428571428571428,0.0,0.10476190476190476,0.3904761904761905,0.047619047619047616
superiortemporal-lh,0.1509433962264151,0.0,0.18867924528301888,0.22641509433962265,0.10377358490566038,0.05660377358490566,0.05660377358490566,0.2169811320754717
