,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh
parsopercularis-lh,0.631578947368421,0.0,0.07017543859649122,0.0,0.2982456140350877,0.0,0.0,0.0
parstriangularis-rh,0.0,0.6086956521739131,0.0,0.028985507246376812,0.0,0.0,0.0,0.36231884057971014
postcentral-lh,0.04807692307692308,0.0,0.5,0.0,0.0,0.17307692307692307,0.10576923076923077,0.17307692307692307
postcentral-rh,0.0,0.1,0.0,0.43333333333333335,0.0,0.0,0.0,0.4666666666666667
rostralmiddlefrontal-lh,0.48484848484848486,0.0,0.0,0.0,0.5151515151515151,0.0,0.0,0.0
superiorparietal-lh,0.0,0.0,0.25316455696202533,0.0,0.0,0.4936708860759494,0.10126582278481013,0.1518987341772152
superiorparietal-rh,0.0,0.0,0.2,0.0,0.0,0.14,0.36,0.3
superiortemporal-lh,0.0,0.16339869281045752,0.1111111111111111,0.0784313725490196,0.0,0.06535947712418301,0.10457516339869281,0.477124183006536
