,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh
parsopercularis-lh,0.4634146341463415,0.10975609756097561,0.09146341463414634,0.04878048780487805,0.06707317073170732,0.09146341463414634,0.054878048780487805,0.07317073170731707
parstriangularis-rh,0.13533834586466165,0.44360902255639095,0.03759398496240601,0.08270676691729323,0.0,0.10526315789473684,0.0,0.19548872180451127
postcentral-lh,0.058577405857740586,0.02510460251046025,0.26359832635983266,0.09623430962343096,0.1589958158995816,0.09205020920502092,0.19665271966527198,0.1087866108786611
postcentral-rh,0.043478260869565216,0.05314009661835749,0.11594202898550725,0.2608695652173913,0.11594202898550725,0.1497584541062802,0.11594202898550725,0.14492753623188406
precentral-lh,0.061855670103092786,0.0,0.1958762886597938,0.11855670103092783,0.20618556701030927,0.1134020618556701,0.17010309278350516,0.13402061855670103
rostralmiddlefrontal-lh,0.07834101382488479,0.06912442396313365,0.11059907834101383,0.14746543778801843,0.10599078341013825,0.21658986175115208,0.11059907834101383,0.16129032258064516
superiorparietal-lh,0.04716981132075472,0.0,0.22641509433962265,0.10849056603773585,0.1650943396226415,0.10377358490566038,0.23113207547169812,0.1179245283018868
superiorparietal-rh,0.05531914893617021,0.12340425531914893,0.11063829787234042,0.12340425531914893,0.1148936170212766,0.14893617021276595,0.10212765957446808,0.22127659574468084
