,bankssts-lh,caudalmiddlefrontal-lh,entorhinal-lh,frontalpole-lh,lingual-lh,parahippocampal-lh,temporalpole-lh,transversetemporal-rh
bankssts-lh,0.375,0.3977272727272727,0.0,0.0,0.10227272727272728,0.125,0.0,0.0
caudalmiddlefrontal-lh,0.3173076923076923,0.4423076923076923,0.0,0.0,0.07692307692307693,0.09615384615384616,0.0673076923076923,0.0
entorhinal-lh,0.0,0.0,0.5116279069767442,0.4883720930232558,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.0,0.5111111111111111,0.4888888888888889,0.0,0.0,0.0,0.0
lingual-lh,0.18032786885245902,0.16393442622950818,0.0,0.0,0.26229508196721313,0.2786885245901639,0.0,0.11475409836065574
parahippocampal-lh,0.19696969696969696,0.18181818181818182,0.0,0.0,0.24242424242424243,0.2727272727272727,0.0,0.10606060606060606
temporalpole-lh,0.0,0.391304347826087,0.0,0.0,0.0,0.0,0.6086956521739131,0.0
transversetemporal-rh,0.07692307692307693,0.038461538461538464,0.0,0.0,0.3076923076923077,0.3076923076923077,0.0,0.2692307692307692
