,bankssts-lh,caudalmiddlefrontal-lh,entorhinal-lh,frontalpole-lh,lingual-lh,parahippocampal-lh,temporalpole-lh,transversetemporal-rh
bankssts-lh,0.3945578231292517,0.23809523809523808,0.0,0.0,0.21768707482993196,0.14965986394557823,0.0,0.0
caudalmiddlefrontal-lh,0.3173076923076923,0.4423076923076923,0.0,0.0,0.07692307692307693,0.09615384615384616,0.0673076923076923,0.0
entorhinal-lh,0.0,0.0,0.4673913043478261,0.4673913043478261,0.021739130434782608,0.0,0.0,0.043478260869565216
frontalpole-lh,0.0,0.0,0.43434343434343436,0.4444444444444444,0.04040404040404041,0.020202020202020204,0.0,0.06060606060606061
lingual-lh,0.2073170731707317,0.06097560975609756,0.0,0.012195121951219513,0.39634146341463417,0.25609756097560976,0.0,0.06707317073170732
parahippocampal-lh,0.15714285714285714,0.08571428571428572,0.0,0.0,0.2642857142857143,0.42857142857142855,0.0,0.06428571428571428
temporalpole-lh,0.0,0.12162162162162163,0.0,0.0,0.0,0.0,0.8783783783783784,0.0
transversetemporal-rh,0.024691358024691357,0.012345679012345678,0.024691358024691357,0.04938271604938271,0.16049382716049382,0.13580246913580246,0.0,0.5925925925925926
