,Fp1,Oz,C4,T8,FT10,F8,AF7,PO8
Fp1,0.865152590489709,0.0,0.0,0.13484740951029098,0.0,0.0,0.0,0.0
Oz,0.0,0.7681007345225603,0.0,0.0,0.035676810073452254,0.0,0.13326337880377753,0.06295907660020986
C4,0.0,0.0,0.7947454844006568,0.041050903119868636,0.0049261083743842365,0.0,0.05582922824302135,0.10344827586206896
T8,0.10911201392919327,0.0,0.030179918746372606,0.8607080673244342,0.0,0.0,0.0,0.0
FT10,0.0,0.01929260450160772,0.0021436227224008574,0.0,0.692390139335477,0.2861736334405145,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.2568674698795181,0.743132530120482,0.0,0.0
AF7,0.0,0.0672225117248567,0.03751954142782699,0.0,0.0,0.0,0.8030224075039083,0.09223553934340803
PO8,0.0,0.03457891801450084,0.07138873396542109,0.0,0.0,0.0,0.09983268265476855,0.7941996653653095
