,Fp1,FT9,TP10,FT10,F8,Fp2,AF7,AF8
Fp1,0.5098522167487685,0.0,0.0,0.0,0.0,0.49014778325123154,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.45475113122171945,0.0,0.0,0.0,0.0,0.5452488687782805,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
