,Fp1,Oz,FT10,F8,Fp2,AF7,AF3,AF8
Fp1,0.3455362877328195,0.0,0.0,0.0,0.3474630700064226,0.0,0.0,0.30700064226075785
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.7544642857142857,0.0,0.0,0.0,0.0,0.24553571428571427
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2993912562257886,0.0,0.0,0.0,0.37133370226895407,0.0,0.0,0.3292750415052573
AF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.24306606152294502,0.0,0.05648008068582955,0.0,0.3010590015128593,0.0,0.0,0.39939485627836613
