,Fp1,Oz,FT10,F8,Fp2,AF7,AF3,AF8
Fp1,0.4189885579526596,0.0,0.0002620316184819635,0.0,0.3841383526945585,0.0035810987859201675,0.0,0.19302995894837977
Oz,0.0,0.6065573770491803,0.20921155347384857,0.0,0.0,0.0,0.18423106947697113,0.0
FT10,0.00014374011786689664,0.07790714388385798,0.47290498778209,0.1923242777059077,0.0031622825930717265,0.0,0.13454075032341525,0.11901681759379043
F8,0.0,0.0,0.26041261191124954,0.5430128454651615,0.0,0.0,0.05683145192681977,0.13974309069676918
Fp2,0.3779520772280641,0.0,0.002068608860541286,0.0,0.4145836924668161,0.0023271849681089467,0.0,0.20306843647646958
AF7,0.014503006720905553,0.0,0.0,0.0,0.00955076052352317,0.9759462327555712,0.0,0.0
AF3,0.0,0.08037666050109299,0.15722212880443923,0.04910038674962166,0.0,0.0,0.6642004371952245,0.04910038674962166
AF8,0.22248995983935743,0.0,0.08373493975903615,0.07208835341365462,0.23694779116465864,0.0,0.029317269076305223,0.35542168674698793
