,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.08264462809917356,0.0,0.0,0.024793388429752067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03305785123966942,0.0,0.0,0.0,0.0,0.01652892561983471,0.0,0.0743801652892562,0.008264462809917356,0.0,0.0,0.09090909090909091,0.0,0.08264462809917356,0.0,0.0,0.0,0.04132231404958678,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.03305785123966942,0.0,0.03305785123966942,0.0,0.09917355371900827,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.01652892561983471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.08097165991902834,0.0,0.0,0.0,0.032388663967611336,0.08097165991902834,0.0,0.0,0.08502024291497975,0.05668016194331984,0.0,0.0,0.004048582995951417,0.04048582995951417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024291497975708502,0.0,0.0,0.0,0.0,0.0,0.016194331983805668,0.0,0.0,0.0,0.0,0.0,0.02834008097165992,0.0,0.0,0.0,0.0,0.06072874493927125,0.0,0.02834008097165992,0.05668016194331984,0.0,0.0,0.0,0.07692307692307693,0.0728744939271255,0.032388663967611336,0.0,0.0,0.03643724696356275,0.032388663967611336,0.0,0.08097165991902834,0.0,0.06477732793522267,0.008097165991902834
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.06666666666666667,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.06666666666666667,0.016666666666666666,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.05732484076433121,0.0,0.0,0.0,0.050955414012738856,0.05732484076433121,0.0,0.0,0.05732484076433121,0.05732484076433121,0.0,0.0,0.006369426751592357,0.05732484076433121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03821656050955414,0.0,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.0,0.0,0.0,0.0,0.044585987261146494,0.0,0.0,0.0,0.0,0.05732484076433121,0.0,0.044585987261146494,0.050955414012738856,0.0,0.0,0.0,0.05732484076433121,0.05732484076433121,0.050955414012738856,0.0,0.0,0.050955414012738856,0.050955414012738856,0.0,0.05732484076433121,0.0,0.05732484076433121,0.012738853503184714
FC1,0.0,0.08097165991902834,0.0,0.0,0.0,0.032388663967611336,0.08097165991902834,0.0,0.0,0.08502024291497975,0.05668016194331984,0.0,0.0,0.004048582995951417,0.04048582995951417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024291497975708502,0.0,0.0,0.0,0.0,0.0,0.016194331983805668,0.0,0.0,0.0,0.0,0.0,0.02834008097165992,0.0,0.0,0.0,0.0,0.06072874493927125,0.0,0.02834008097165992,0.05668016194331984,0.0,0.0,0.0,0.07692307692307693,0.0728744939271255,0.032388663967611336,0.0,0.0,0.03643724696356275,0.032388663967611336,0.0,0.08097165991902834,0.0,0.06477732793522267,0.008097165991902834
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.08097165991902834,0.0,0.0,0.0,0.032388663967611336,0.08097165991902834,0.0,0.0,0.08502024291497975,0.05668016194331984,0.0,0.0,0.004048582995951417,0.04048582995951417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024291497975708502,0.0,0.0,0.0,0.0,0.0,0.016194331983805668,0.0,0.0,0.0,0.0,0.0,0.02834008097165992,0.0,0.0,0.0,0.0,0.06072874493927125,0.0,0.02834008097165992,0.05668016194331984,0.0,0.0,0.0,0.07692307692307693,0.0728744939271255,0.032388663967611336,0.0,0.0,0.03643724696356275,0.032388663967611336,0.0,0.08097165991902834,0.0,0.06477732793522267,0.008097165991902834
