,TP9,O1,AF7,C5,POz,CPz,TP8,FT8
TP9,0.23076923076923078,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.0,0.0,0.0,0.0
O1,0.18,0.26,0.28,0.28,0.0,0.0,0.0,0.0
AF7,0.12857142857142856,0.18571428571428572,0.4714285714285714,0.21428571428571427,0.0,0.0,0.0,0.0
C5,0.16981132075471697,0.24528301886792453,0.3018867924528302,0.2830188679245283,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
