,TP9,O1,AF7,C5,POz,CPz,TP8,FT8
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.42857142857142855,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
