,TP9,O1,AF7,C5,POz,CPz,TP8,FT8
TP9,0.22641509433962265,0.16981132075471697,0.0,0.24528301886792453,0.0,0.16981132075471697,0.0,0.18867924528301888
O1,0.20833333333333334,0.1875,0.0,0.20833333333333334,0.0,0.1875,0.0,0.20833333333333334
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.2,0.15,0.0,0.3333333333333333,0.0,0.15,0.0,0.16666666666666666
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.20833333333333334,0.1875,0.0,0.20833333333333334,0.0,0.1875,0.0,0.20833333333333334
TP8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FT8,0.22,0.18,0.0,0.22,0.0,0.18,0.0,0.2
