,TP9,CP5,O1,Oz,C5,POz,CPz,AF8
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.2222222222222222,0.0,0.25925925925925924,0.25925925925925924,0.25925925925925924
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.1875,0.0,0.25,0.28125,0.28125
CPz,0.0,0.0,0.0,0.10344827586206896,0.0,0.13793103448275862,0.4482758620689655,0.3103448275862069
AF8,0.0,0.0,0.0,0.10909090909090909,0.0,0.14545454545454545,0.38181818181818183,0.36363636363636365
