,TP9,O1,AF7,C5,POz,CPz,TP8,FT8
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.47619047619047616,0.0,0.5238095238095238,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.45454545454545453,0.0,0.5454545454545454,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
