,Fp1,F7,O1,TP10,POz,CPz,TP8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.5777777777777777,0.0,0.0,0.0,0.4222222222222222,0.0
TP10,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.45,0.0,0.55,0.0,0.0
TP8,0.0,0.0,0.4375,0.0,0.0,0.0,0.5625,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
