,TP9,O1,AF7,C5,POz,CPz,TP8,FT8
TP9,0.29945054945054944,0.18406593406593408,0.04120879120879121,0.1620879120879121,0.0,0.1978021978021978,0.016483516483516484,0.0989010989010989
O1,0.2113564668769716,0.30914826498422715,0.04416403785488959,0.15457413249211358,0.015772870662460567,0.17350157728706625,0.0,0.0914826498422713
AF7,0.0915032679738562,0.08496732026143791,0.477124183006536,0.09803921568627451,0.13725490196078433,0.0392156862745098,0.0718954248366013,0.0
C5,0.18670886075949367,0.15822784810126583,0.05063291139240506,0.3037974683544304,0.0,0.20569620253164558,0.03164556962025317,0.06329113924050633
POz,0.0,0.02962962962962963,0.16296296296296298,0.0,0.6296296296296297,0.0,0.17777777777777778,0.0
CPz,0.22085889570552147,0.17177914110429449,0.015337423312883436,0.19325153374233128,0.0,0.29754601226993865,0.012269938650306749,0.08895705521472393
TP8,0.02824858757062147,0.0,0.07909604519774012,0.05084745762711865,0.15819209039548024,0.01694915254237288,0.6666666666666666,0.0
FT8,0.2057142857142857,0.16,0.0,0.12,0.0,0.16,0.0,0.35428571428571426
