,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.1895424836601307,0.09803921568627451,0.16993464052287582,0.09803921568627451,0.10457516339869281,0.11764705882352941,0.0718954248366013,0.1503267973856209
caudalmiddlefrontal-rh,0.12878787878787878,0.12878787878787878,0.11363636363636363,0.12878787878787878,0.13636363636363635,0.15151515151515152,0.10606060606060606,0.10606060606060606
parstriangularis-rh,0.17880794701986755,0.09933774834437085,0.19205298013245034,0.09271523178807947,0.10596026490066225,0.10596026490066225,0.07947019867549669,0.1456953642384106
postcentral-rh,0.136,0.128,0.112,0.136,0.136,0.144,0.096,0.112
rostralmiddlefrontal-rh,0.13793103448275862,0.1310344827586207,0.1103448275862069,0.1310344827586207,0.14482758620689656,0.14482758620689656,0.09655172413793103,0.10344827586206896
superiorparietal-rh,0.14285714285714285,0.12605042016806722,0.1092436974789916,0.12605042016806722,0.13445378151260504,0.15126050420168066,0.10084033613445378,0.1092436974789916
superiortemporal-lh,0.13541666666666666,0.125,0.11458333333333333,0.11458333333333333,0.13541666666666666,0.14583333333333334,0.125,0.10416666666666667
superiortemporal-rh,0.1732283464566929,0.10236220472440945,0.15748031496062992,0.11023622047244094,0.10236220472440945,0.11811023622047244,0.07874015748031496,0.15748031496062992
